gender,emotion,intensity,actor,path
male,fearful,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-06-01-02-01-11.wav
male,fearful,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-06-01-02-02-11.wav
male,fearful,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-06-02-01-01-11.wav
male,fearful,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-06-02-01-02-11.wav
male,fearful,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-06-02-02-01-11.wav
male,fearful,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-06-02-02-02-11.wav
male,disgusted,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-07-01-01-01-11.wav
male,disgusted,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-07-01-01-02-11.wav
male,disgusted,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-07-01-02-01-11.wav
male,disgusted,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-07-01-02-02-11.wav
male,disgusted,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-07-02-01-01-11.wav
male,disgusted,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-07-02-01-02-11.wav
male,disgusted,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-07-02-02-01-11.wav
male,disgusted,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-07-02-02-02-11.wav
male,surprised,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-08-01-01-01-11.wav
male,surprised,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-08-01-01-02-11.wav
male,surprised,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-08-01-02-01-11.wav
male,surprised,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-08-01-02-02-11.wav
male,surprised,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-08-02-01-01-11.wav
male,surprised,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-08-02-01-02-11.wav
male,surprised,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-08-02-02-01-11.wav
male,surprised,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-08-02-02-02-11.wav
female,neutral,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-01-01-01-01-12.wav
female,neutral,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-01-01-01-02-12.wav
female,neutral,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-01-01-02-01-12.wav
female,neutral,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-01-01-02-02-12.wav
female,calm,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-02-01-01-01-12.wav
female,calm,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-02-01-01-02-12.wav
female,calm,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-02-01-02-01-12.wav
female,calm,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-02-01-02-02-12.wav
female,calm,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-02-02-01-01-12.wav
female,calm,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-02-02-01-02-12.wav
female,calm,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-02-02-02-01-12.wav
female,calm,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-02-02-02-02-12.wav
female,happy,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-03-01-01-01-12.wav
female,happy,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-03-01-01-02-12.wav
female,happy,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-03-01-02-01-12.wav
female,happy,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-03-01-02-02-12.wav
female,happy,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-03-02-01-01-12.wav
female,happy,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-03-02-01-02-12.wav
female,happy,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-03-02-02-01-12.wav
female,happy,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-03-02-02-02-12.wav
female,sad,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-04-01-01-01-12.wav
female,sad,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-04-01-01-02-12.wav
female,sad,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-04-01-02-01-12.wav
female,sad,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-04-01-02-02-12.wav
female,sad,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-04-02-01-01-12.wav
female,sad,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-04-02-01-02-12.wav
female,sad,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-04-02-02-01-12.wav
female,sad,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-04-02-02-02-12.wav
female,angry,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-05-01-01-01-12.wav
female,angry,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-05-01-01-02-12.wav
female,angry,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-05-01-02-01-12.wav
female,angry,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-05-01-02-02-12.wav
female,angry,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-05-02-01-01-12.wav
female,angry,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-05-02-01-02-12.wav
female,angry,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-05-02-02-01-12.wav
female,angry,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-05-02-02-02-12.wav
female,fearful,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-06-01-01-01-12.wav
female,fearful,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-06-01-01-02-12.wav
female,fearful,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-06-01-02-01-12.wav
female,fearful,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-06-01-02-02-12.wav
female,fearful,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-06-02-01-01-12.wav
female,fearful,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-06-02-01-02-12.wav
female,fearful,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-06-02-02-01-12.wav
female,fearful,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-06-02-02-02-12.wav
female,disgusted,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-07-01-01-01-12.wav
female,disgusted,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-07-01-01-02-12.wav
female,disgusted,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-07-01-02-01-12.wav
female,disgusted,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-07-01-02-02-12.wav
female,disgusted,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-07-02-01-01-12.wav
female,disgusted,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-07-02-01-02-12.wav
female,disgusted,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-07-02-02-01-12.wav
female,disgusted,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-07-02-02-02-12.wav
female,surprised,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-08-01-01-01-12.wav
female,surprised,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-08-01-01-02-12.wav
female,surprised,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-08-01-02-01-12.wav
female,surprised,1,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-08-01-02-02-12.wav
female,surprised,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-08-02-01-01-12.wav
female,surprised,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-08-02-01-02-12.wav
female,surprised,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-08-02-02-01-12.wav
female,surprised,2,12,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_12\03-01-08-02-02-02-12.wav
male,neutral,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-01-01-01-01-13.wav
male,neutral,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-01-01-01-02-13.wav
male,neutral,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-01-01-02-01-13.wav
male,neutral,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-01-01-02-02-13.wav
male,calm,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-02-01-01-01-13.wav
male,calm,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-02-01-01-02-13.wav
male,calm,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-02-01-02-01-13.wav
male,calm,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-02-01-02-02-13.wav
male,calm,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-02-02-01-01-13.wav
male,calm,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-02-02-01-02-13.wav
male,calm,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-02-02-02-01-13.wav
male,calm,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-02-02-02-02-13.wav
male,happy,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-03-01-01-01-13.wav
male,happy,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-03-01-01-02-13.wav
male,happy,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-03-01-02-01-13.wav
male,happy,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-03-01-02-02-13.wav
male,happy,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-03-02-01-01-13.wav
male,happy,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-03-02-01-02-13.wav
male,happy,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-03-02-02-01-13.wav
male,happy,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-03-02-02-02-13.wav
male,sad,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-04-01-01-01-13.wav
male,sad,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-04-01-01-02-13.wav
male,sad,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-04-01-02-01-13.wav
male,sad,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-04-01-02-02-13.wav
male,sad,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-04-02-01-01-13.wav
male,sad,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-04-02-01-02-13.wav
male,sad,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-04-02-02-01-13.wav
male,sad,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-04-02-02-02-13.wav
male,angry,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-05-01-01-01-13.wav
male,angry,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-05-01-01-02-13.wav
male,angry,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-05-01-02-01-13.wav
male,angry,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-05-01-02-02-13.wav
male,angry,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-05-02-01-01-13.wav
male,angry,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-05-02-01-02-13.wav
male,angry,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-05-02-02-01-13.wav
male,angry,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-05-02-02-02-13.wav
male,fearful,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-06-01-01-01-13.wav
male,fearful,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-06-01-01-02-13.wav
male,fearful,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-06-01-02-01-13.wav
male,fearful,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-06-01-02-02-13.wav
male,fearful,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-06-02-01-01-13.wav
male,fearful,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-06-02-01-02-13.wav
male,fearful,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-06-02-02-01-13.wav
male,fearful,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-06-02-02-02-13.wav
male,disgusted,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-07-01-01-01-13.wav
male,disgusted,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-07-01-01-02-13.wav
male,disgusted,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-07-01-02-01-13.wav
male,disgusted,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-07-01-02-02-13.wav
male,disgusted,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-07-02-01-01-13.wav
male,disgusted,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-07-02-01-02-13.wav
male,disgusted,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-07-02-02-01-13.wav
male,disgusted,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-07-02-02-02-13.wav
male,surprised,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-08-01-01-01-13.wav
male,surprised,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-08-01-01-02-13.wav
male,surprised,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-08-01-02-01-13.wav
male,surprised,1,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-08-01-02-02-13.wav
male,surprised,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-08-02-01-01-13.wav
male,surprised,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-08-02-01-02-13.wav
male,surprised,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-08-02-02-01-13.wav
male,surprised,2,13,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_13\03-01-08-02-02-02-13.wav
female,neutral,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-01-01-01-01-14.wav
female,neutral,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-01-01-01-02-14.wav
female,neutral,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-01-01-02-01-14.wav
female,neutral,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-01-01-02-02-14.wav
female,calm,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-02-01-01-01-14.wav
female,calm,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-02-01-01-02-14.wav
female,calm,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-02-01-02-01-14.wav
female,calm,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-02-01-02-02-14.wav
female,calm,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-02-02-01-01-14.wav
female,calm,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-02-02-01-02-14.wav
female,calm,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-02-02-02-01-14.wav
female,calm,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-02-02-02-02-14.wav
female,happy,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-03-01-01-01-14.wav
female,happy,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-03-01-01-02-14.wav
female,happy,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-03-01-02-01-14.wav
female,happy,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-03-01-02-02-14.wav
female,happy,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-03-02-01-01-14.wav
female,happy,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-03-02-01-02-14.wav
female,happy,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-03-02-02-01-14.wav
female,happy,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-03-02-02-02-14.wav
female,sad,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-04-01-01-01-14.wav
female,sad,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-04-01-01-02-14.wav
female,sad,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-04-01-02-01-14.wav
female,sad,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-04-01-02-02-14.wav
female,sad,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-04-02-01-01-14.wav
female,sad,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-04-02-01-02-14.wav
female,sad,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-04-02-02-01-14.wav
female,sad,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-04-02-02-02-14.wav
female,angry,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-05-01-01-01-14.wav
female,angry,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-05-01-01-02-14.wav
female,angry,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-05-01-02-01-14.wav
female,angry,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-05-01-02-02-14.wav
female,angry,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-05-02-01-01-14.wav
female,angry,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-05-02-01-02-14.wav
female,angry,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-05-02-02-01-14.wav
female,angry,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-05-02-02-02-14.wav
female,fearful,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-06-01-01-01-14.wav
female,fearful,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-06-01-01-02-14.wav
female,fearful,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-06-01-02-01-14.wav
female,fearful,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-06-01-02-02-14.wav
female,fearful,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-06-02-01-01-14.wav
female,fearful,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-06-02-01-02-14.wav
female,fearful,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-06-02-02-01-14.wav
female,fearful,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-06-02-02-02-14.wav
female,disgusted,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-07-01-01-01-14.wav
female,disgusted,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-07-01-01-02-14.wav
female,disgusted,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-07-01-02-01-14.wav
female,disgusted,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-07-01-02-02-14.wav
female,disgusted,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-07-02-01-01-14.wav
female,disgusted,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-07-02-01-02-14.wav
female,disgusted,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-07-02-02-01-14.wav
female,disgusted,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-07-02-02-02-14.wav
female,surprised,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-08-01-01-01-14.wav
female,surprised,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-08-01-01-02-14.wav
female,surprised,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-08-01-02-01-14.wav
female,surprised,1,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-08-01-02-02-14.wav
female,surprised,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-08-02-01-01-14.wav
female,surprised,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-08-02-01-02-14.wav
female,surprised,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-08-02-02-01-14.wav
female,surprised,2,14,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_14\03-01-08-02-02-02-14.wav
male,neutral,1,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-01-01-01-01-15.wav
male,neutral,1,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-01-01-01-02-15.wav
male,neutral,1,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-01-01-02-01-15.wav
male,neutral,1,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-01-01-02-02-15.wav
male,calm,1,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-02-01-01-01-15.wav
male,calm,1,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-02-01-01-02-15.wav
male,calm,1,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-02-01-02-01-15.wav
male,calm,1,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-02-01-02-02-15.wav
male,calm,2,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-02-02-01-01-15.wav
male,calm,2,15,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_15\03-01-02-02-01-02-15.wav
